0	0.10716931505214030707	0.10526919065343495752
1	0.09091478374523209727	0.09821123020840263895
2	0.09529711916784462666	0.09663924981437459205
3	0.10114471492930984797	0.10190036262896949582
4	0.07121252905082302298	0.06768443287329906077
6	0.07147681156684229653	0.07761521572360781385
8	0.07499414528441525341	0.08032189455387363231
10	0.06541428229011926609	0.06218156758875718199
13	0.06598355888347044729	0.07306565594402175678
16	0.05710220798360838429	0.06447326926511330603
20	0.05418897897512415379	0.05049413098537482159
24	0.05657244090170895218	0.05285094973677236657
28	0.05222390246920345647	0.06080271790343960703
33	0.04556355645586711300	0.05423222723969656905
38	0.04491279382056177077	0.05503166211160792631
43	0.04232494667293275337	0.05187924637762107716
48	0.04399741896243176270	0.05165216500715282683
53	0.03941249001730798285	0.04909195793015361242
58	0.03941567562924309931	0.04796938393296577841
63	0.03875632605958004295	0.04751933286383398791
68	0.03673914266504647863	0.04555301268585383589
73	0.03635674238416365667	0.04435606651870422495
78	0.03599901854988675487	0.04431819104222506356
83	0.03504501561975161689	0.04278630062385057470
88	0.03470381092460152889	0.04232534329347279606
93	0.03483704593733637223	0.04226251289138983208
98	0.03456704367596208360	0.04183903091198288432
103	0.03431705606004472470	0.04180804268080375724
108	0.03388781329731561931	0.04114173068224113994
113	0.03427513338514081437	0.04131824409954353711
118	0.03382254654903932983	0.04075623050033286288
123	0.03353816549500871630	0.04046212464188923136
128	0.03352523885533553738	0.04045368093503416695
133	0.03350693707165515456	0.04038201900982781034
138	0.03352351171240587624	0.04034286194254331492
143	0.03334008831039769055	0.04017416332246821070
148	0.03333252289338027585	0.04006695029706783262
153	0.03328863447963110317	0.04002388690093370421
158	0.03327528713029254126	0.04006047237510546033
163	0.03326579451578499241	0.04001925306449435893
168	0.03323862519736698468	0.03997926140010072543
173	0.03324169992231911647	0.03996692503723389689
178	0.03323325996226618451	0.03992890784815868871
183	0.03321642751991361192	0.03992667480107647826
188	0.03320962827977579079	0.03990766794146992369
193	0.03320788919448087323	0.03989866881341489618
198	0.03320173004054732119	0.03989563523555531011
