0	0.11336055938542478894	0.11521131478886395549
1	0.11950616465740396266	0.12356898899644426504
2	0.09997794610205414101	0.10176796795951389973
3	0.10772526699874522549	0.10632076406892491949
4	0.08873821983736798757	0.08969822520363503193
6	0.07793687672182102177	0.08293487087669346169
8	0.07851032066294220957	0.08147434014899510024
10	0.07568083125093996721	0.08886554383402900381
13	0.04827052854470036819	0.05473775738781079536
16	0.04458723277624298403	0.04981795558587624045
20	0.04810045299240683914	0.04831246537403059010
24	0.04251023884286067589	0.04217428047494105325
28	0.03753614293838141575	0.04166308141006720006
33	0.03642755196115542854	0.04094874341866679840
38	0.03565463995607284081	0.04001216358550580693
43	0.03128407414359008626	0.03561482460919562776
48	0.02906651310026397983	0.03311089079393785689
53	0.02849198904983531871	0.03209890885955558187
58	0.02790718919280758131	0.03085298077904891426
63	0.02619094255390320633	0.02959729683788920457
68	0.02493286763501957257	0.02807354601673194699
73	0.02475812092143724399	0.02794105869981797566
78	0.02417753655823767084	0.02685962122051494330
83	0.02330601759613537549	0.02633352960564694020
88	0.02337516214294033459	0.02622536818927476490
93	0.02266362153650833267	0.02553304728276599780
98	0.02278223055551236234	0.02526647952904051767
103	0.02224366368324092597	0.02479609175340950766
108	0.02170524713987558724	0.02434266255366598561
113	0.02173743747029497145	0.02421908948748825383
118	0.02151315418827157155	0.02401007700385204141
123	0.02143870696957748956	0.02383676568075869875
128	0.02126106371092616881	0.02360049821183649033
133	0.02118630065298952869	0.02347912141595134491
138	0.02116804060128427145	0.02344133142583405480
143	0.02111078833127810056	0.02339763387562690880
148	0.02105700608005825480	0.02331346324049489785
153	0.02102748965571975617	0.02325005520232674427
158	0.02100262324784643586	0.02322389191700846567
163	0.02098706229660233027	0.02320251533576212638
168	0.02096999043733118254	0.02317316029678979580
173	0.02096177752431226810	0.02316357566837319581
178	0.02094683025110490038	0.02313645408650570612
183	0.02094036844719916746	0.02312799207936685683
188	0.02093069738727864476	0.02310922086407716028
193	0.02092637422159967023	0.02309803517372575887
198	0.02092204750096599009	0.02309067453916717819
